0;1000;1000;0.5;-1;-1;457793
1;1000;1000;0.5;-1;-1;1588
2;1000;1000;0.5;-1;-1;1562
3;1000;1000;0.5;-1;-1;1561
4;1000;1000;0.5;-1;-1;1560
