0;16000;16000;0.5;-1;-1;864660
1;16000;16000;0.5;-1;-1;169170
2;16000;16000;0.5;-1;-1;205603
3;16000;16000;0.5;-1;-1;213002
4;16000;16000;0.5;-1;-1;255569
